latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
35.915,-94.029,313.5,1.2,1.1,2020-01-04,1910,Aqua,MODIS,74,6.0NRT,282.2,19.2,D
35.365,-98.605,308.7,2.2,1.4,2020-01-04,1910,Aqua,MODIS,67,6.0NRT,285.8,28.7,D
35.364,-98.612,305.7,2.2,1.4,2020-01-04,1910,Aqua,MODIS,62,6.0NRT,285.8,24.2,D
36.672,-93.156,300.2,1.1,1,2020-01-04,1910,Aqua,MODIS,20,6.0NRT,281.9,6.4,D
36.683,-93.147,313.5,1.1,1,2020-01-04,1910,Aqua,MODIS,56,6.0NRT,281.8,16.3,D
38.537,-95.64,314.4,1.3,1.1,2020-01-04,1915,Aqua,MODIS,75,6.0NRT,282.6,22.2,D
37.607,-96.197,302,1.4,1.2,2020-01-04,1915,Aqua,MODIS,50,6.0NRT,284,11,D
37.948,-94.462,300.8,1.2,1.1,2020-01-04,1915,Aqua,MODIS,42,6.0NRT,281.7,7.7,D
38.422,-94.149,306.1,1.1,1.1,2020-01-04,1915,Aqua,MODIS,63,6.0NRT,281.3,11.6,D
38.4,-120.934,308.5,1.3,1.1,2020-01-04,1915,Terra,MODIS,67,6.0NRT,286.8,13.6,D
38.534,-95.654,312.8,1.3,1.1,2020-01-04,1915,Aqua,MODIS,73,6.0NRT,282.7,20.5,D
38.674,-97.818,306.3,1.7,1.3,2020-01-04,1915,Aqua,MODIS,63,6.0NRT,281.6,19.5,D
38.67,-97.837,334.8,1.7,1.3,2020-01-04,1915,Aqua,MODIS,89,6.0NRT,283.1,79.9,D
38.681,-97.841,302,1.7,1.3,2020-01-04,1915,Aqua,MODIS,50,6.0NRT,281.2,14,D
32.443,-111.262,306.2,1.2,1.1,2020-01-04,2050,Aqua,MODIS,60,6.0NRT,293.2,5.9,D
32.618,-116.139,312.4,1,1,2020-01-04,2050,Aqua,MODIS,65,6.0NRT,293.5,9,D
39.53,-118.566,311.7,1.1,1,2020-01-04,2050,Aqua,MODIS,68,6.0NRT,289.3,11.8,D
39.532,-118.554,302.1,1.1,1,2020-01-04,2050,Aqua,MODIS,48,6.0NRT,289,4.9,D
44.811,-118.005,305,1,1,2020-01-04,2055,Aqua,MODIS,60,6.0NRT,269.9,11.7,D
28.706,-96.532,305.8,1,1,2020-01-05,0435,Terra,MODIS,66,6.0NRT,283.7,9.4,N
28.697,-96.531,309.8,1,1,2020-01-05,0435,Terra,MODIS,78,6.0NRT,284.6,12,N
31.198,-98.629,391.9,1,1,2020-01-05,0435,Terra,MODIS,100,6.0NRT,291.3,227.1,N
31.196,-98.64,353.6,1,1,2020-01-05,0435,Terra,MODIS,100,6.0NRT,284.8,79.2,N
31.2,-98.626,305.6,1.9,1.4,2020-01-05,0855,Aqua,MODIS,65,6.0NRT,277.4,29.1,N
28.705,-96.515,309.8,3.1,1.7,2020-01-05,0855,Aqua,MODIS,78,6.0NRT,282.8,68.3,N
28.705,-96.52,311,3.1,1.7,2020-01-05,0855,Aqua,MODIS,81,6.0NRT,283.2,72.1,N
30.941,-88.012,307,1,1,2020-01-05,1640,Terra,MODIS,64,6.0NRT,288.5,9.4,D
36.451,-92.308,302.6,1.6,1.2,2020-01-05,1640,Terra,MODIS,46,6.0NRT,283.6,13.7,D
35.643,-89.928,302.7,1.2,1.1,2020-01-05,1640,Terra,MODIS,46,6.0NRT,282.4,9,D
33.181,-80.958,309.5,1.9,1.3,2020-01-05,1640,Terra,MODIS,69,6.0NRT,283.8,29.7,D
32.678,-84.246,303.9,1.3,1.1,2020-01-05,1640,Terra,MODIS,57,6.0NRT,283.7,11.1,D
33.055,-93.922,301.3,1.8,1.3,2020-01-05,1640,Terra,MODIS,46,6.0NRT,287.8,11.8,D
28.799,-81.896,301.9,2.1,1.4,2020-01-05,1640,Terra,MODIS,37,6.0NRT,288.5,15.2,D
29.999,-90.396,301,1.1,1,2020-01-05,1640,Terra,MODIS,0,6.0NRT,290.5,4.4,D
29.806,-93.857,312.1,1.6,1.2,2020-01-05,1640,Terra,MODIS,40,6.0NRT,291,18.4,D
29.782,-93.85,306.1,1.6,1.2,2020-01-05,1640,Terra,MODIS,40,6.0NRT,290.8,11,D
28.704,-96.534,322.3,2.4,1.5,2020-01-05,1640,Terra,MODIS,0,6.0NRT,292.2,67.4,D
32.672,-84.256,313.5,2.4,1.5,2020-01-05,1815,Aqua,MODIS,74,6.0NRT,285.8,51.6,D
26.809,-80.351,315.5,1.8,1.3,2020-01-05,1815,Aqua,MODIS,76,6.0NRT,292.4,30.5,D
26.805,-80.369,336,1.8,1.3,2020-01-05,1815,Aqua,MODIS,90,6.0NRT,294,86.7,D
30.995,-84.031,303.5,2.6,1.5,2020-01-05,1815,Aqua,MODIS,56,6.0NRT,286.4,27.4,D
33.177,-80.967,305.3,1.5,1.2,2020-01-05,1815,Aqua,MODIS,61,6.0NRT,286.3,14.3,D
26.531,-80.668,304.5,1.9,1.4,2020-01-05,1815,Aqua,MODIS,59,6.0NRT,293.4,10.9,D
26.81,-80.363,342.2,1.8,1.3,2020-01-05,1815,Aqua,MODIS,93,6.0NRT,293.7,109.1,D
26.807,-80.381,306.3,1.8,1.3,2020-01-05,1815,Aqua,MODIS,41,6.0NRT,292.6,12.2,D
34.283,-105.922,306.8,1.7,1.3,2020-01-05,1820,Terra,MODIS,64,6.0NRT,281.8,21.1,D
34.28,-105.903,311.9,1.8,1.3,2020-01-05,1820,Terra,MODIS,72,6.0NRT,281.4,29.8,D
32.576,-110.072,302.9,1.1,1.1,2020-01-05,1820,Terra,MODIS,54,6.0NRT,289.1,4.6,D
34.28,-105.916,325.6,1.7,1.3,2020-01-05,1820,Terra,MODIS,84,6.0NRT,282.3,55.7,D
31.203,-97.801,355.3,1.1,1.1,2020-01-05,1955,Aqua,MODIS,98,6.0NRT,300.8,82.6,D
27.923,-98.104,311.6,1,1,2020-01-05,1955,Aqua,MODIS,60,6.0NRT,299.3,6.1,D
28.737,-95.928,352.8,1.3,1.1,2020-01-05,1955,Aqua,MODIS,91,6.0NRT,297.4,96.3,D
28.735,-95.941,331.3,1.3,1.1,2020-01-05,1955,Aqua,MODIS,81,6.0NRT,296.9,40.3,D
28.695,-96.53,343.9,1.2,1.1,2020-01-05,1955,Aqua,MODIS,81,6.0NRT,297,63.2,D
28.694,-96.542,316.9,1.2,1.1,2020-01-05,1955,Aqua,MODIS,0,6.0NRT,296.4,16.2,D
28.945,-96.723,313.3,1.2,1.1,2020-01-05,1955,Aqua,MODIS,67,6.0NRT,299.1,9.5,D
29.701,-93.978,304.6,1.8,1.3,2020-01-05,1955,Aqua,MODIS,0,6.0NRT,292,11.6,D
29.314,-97.367,324.9,1.1,1.1,2020-01-05,1955,Aqua,MODIS,80,6.0NRT,298.4,22.2,D
29.313,-97.378,312.3,1.1,1.1,2020-01-05,1955,Aqua,MODIS,64,6.0NRT,298.8,8.3,D
29.71,-93.966,303.8,1.8,1.3,2020-01-05,1955,Aqua,MODIS,24,6.0NRT,292.7,9.5,D
29.342,-99.095,316.6,1,1,2020-01-05,1955,Aqua,MODIS,69,6.0NRT,301.7,9.4,D
29.975,-95.069,305.6,1.5,1.2,2020-01-05,1955,Aqua,MODIS,58,6.0NRT,295.3,7.2,D
31.208,-97.766,323.3,1.1,1.1,2020-01-05,1955,Aqua,MODIS,80,6.0NRT,298.1,20.1,D
31.206,-97.778,341.1,1.1,1.1,2020-01-05,1955,Aqua,MODIS,91,6.0NRT,299.6,48.1,D
31.212,-97.773,326.5,1.1,1.1,2020-01-05,1955,Aqua,MODIS,82,6.0NRT,298.2,24.5,D
31.211,-97.785,312.2,1.1,1.1,2020-01-05,1955,Aqua,MODIS,30,6.0NRT,297.7,7,D
31.21,-97.797,329.4,1.1,1.1,2020-01-05,1955,Aqua,MODIS,84,6.0NRT,298.3,28.6,D
31.208,-97.809,324.6,1.1,1.1,2020-01-05,1955,Aqua,MODIS,81,6.0NRT,298.3,21.5,D
31.225,-98.401,309.1,1.1,1,2020-01-05,1955,Aqua,MODIS,58,6.0NRT,297.4,5.7,D
31.224,-98.412,325.2,1.1,1,2020-01-05,1955,Aqua,MODIS,81,6.0NRT,298.9,21.6,D
32.153,-101.937,307.6,1,1,2020-01-05,1955,Aqua,MODIS,52,6.0NRT,295.6,4.2,D
32.691,-98.296,302.4,1.1,1.1,2020-01-05,1955,Aqua,MODIS,38,6.0NRT,292,4.4,D
32.465,-101.71,313.3,1,1,2020-01-05,1955,Aqua,MODIS,69,6.0NRT,298.4,7.4,D
33.713,-96.016,304.4,1.5,1.2,2020-01-05,1955,Aqua,MODIS,59,6.0NRT,292,8.7,D
33.547,-97.632,315,1.2,1.1,2020-01-05,1955,Aqua,MODIS,75,6.0NRT,292.3,15.8,D
33.545,-97.645,307.9,1.2,1.1,2020-01-05,1955,Aqua,MODIS,65,6.0NRT,292.4,8.7,D
34.289,-97.357,301.9,1.3,1.1,2020-01-05,1955,Aqua,MODIS,50,6.0NRT,291.3,5.4,D
34.333,-97.503,303.5,1.3,1.1,2020-01-05,1955,Aqua,MODIS,56,6.0NRT,291.6,6.2,D
35.041,-96.036,303.1,1.5,1.2,2020-01-05,1955,Aqua,MODIS,55,6.0NRT,289.3,9.7,D
34.273,-105.911,351.7,1.4,1.2,2020-01-05,1955,Aqua,MODIS,97,6.0NRT,286.2,116.3,D
34.27,-105.926,333.2,1.4,1.2,2020-01-05,1955,Aqua,MODIS,88,6.0NRT,285.6,59.5,D
36.678,-96.741,361.9,1.5,1.2,2020-01-05,1955,Aqua,MODIS,100,6.0NRT,293,160.4,D
36.676,-96.758,357.1,1.5,1.2,2020-01-05,1955,Aqua,MODIS,99,6.0NRT,293.5,137.8,D
36.688,-96.743,306.1,1.5,1.2,2020-01-05,1955,Aqua,MODIS,63,6.0NRT,289,12.1,D
36.687,-96.759,306,1.5,1.2,2020-01-05,1955,Aqua,MODIS,63,6.0NRT,288.9,12,D
39.976,-86.836,311,1.1,1,2020-01-06,0755,Aqua,MODIS,81,6.0NRT,270.9,17.7,N
38.701,-90.128,304,1,1,2020-01-06,0755,Aqua,MODIS,58,6.0NRT,273.4,11.2,N
29.803,-93.854,313.2,1.1,1,2020-01-06,0800,Aqua,MODIS,87,6.0NRT,284.7,16.4,N
29.804,-93.865,318.9,1.1,1,2020-01-06,0800,Aqua,MODIS,98,6.0NRT,284.6,21.7,N
31.45,-83.286,309.6,2.8,1.6,2020-01-06,1545,Terra,MODIS,69,6.0NRT,287.2,46.1,D
31.448,-83.293,317.1,2.8,1.6,2020-01-06,1545,Terra,MODIS,77,6.0NRT,287.5,69.5,D
27.52,-82.022,301.3,2.1,1.4,2020-01-06,1545,Terra,MODIS,46,6.0NRT,290.5,11.9,D
27.519,-82.029,301.4,2.1,1.4,2020-01-06,1545,Terra,MODIS,47,6.0NRT,290.4,12.1,D
26.469,-80.936,318.2,1.7,1.3,2020-01-06,1545,Terra,MODIS,78,6.0NRT,292.3,32.7,D
32.653,-82.588,300.3,2.6,1.6,2020-01-06,1545,Terra,MODIS,35,6.0NRT,285,21.4,D
31.452,-83.315,306.6,2.9,1.6,2020-01-06,1545,Terra,MODIS,64,6.0NRT,287.7,37.5,D
35.246,-96.713,301.2,1,1,2020-01-06,1720,Terra,MODIS,46,6.0NRT,285.6,5.5,D
38.697,-90.136,300.1,1.8,1.3,2020-01-06,1720,Terra,MODIS,21,6.0NRT,282.5,14,D
38.379,-93.497,311,1.2,1.1,2020-01-06,1720,Terra,MODIS,56,6.0NRT,274.3,17,D
38.38,-93.49,318.6,1.2,1.1,2020-01-06,1720,Terra,MODIS,79,6.0NRT,275.3,25.7,D
37.271,-94.137,303.1,1.2,1.1,2020-01-06,1720,Terra,MODIS,55,6.0NRT,281.8,9.6,D
37.268,-94.124,319.1,1.2,1.1,2020-01-06,1720,Terra,MODIS,79,6.0NRT,281.6,24.7,D
37.452,-95.559,317,1.1,1,2020-01-06,1720,Terra,MODIS,0,6.0NRT,272.7,16.5,D
37.312,-97.286,301.6,1,1,2020-01-06,1720,Terra,MODIS,48,6.0NRT,283.1,6.2,D
36.214,-92.05,307.6,1.6,1.2,2020-01-06,1720,Terra,MODIS,66,6.0NRT,282.4,20.5,D
35.62,-92.653,306.6,1.5,1.2,2020-01-06,1720,Terra,MODIS,64,6.0NRT,282.9,16.9,D
35.617,-92.636,307.5,1.5,1.2,2020-01-06,1720,Terra,MODIS,65,6.0NRT,282.8,18.1,D
35.614,-92.643,323.3,1.5,1.2,2020-01-06,1720,Terra,MODIS,82,6.0NRT,283.1,41.3,D
35.683,-93.534,304.2,1.3,1.1,2020-01-06,1720,Terra,MODIS,58,6.0NRT,282.6,11.7,D
35.686,-93.54,305.1,1.3,1.1,2020-01-06,1720,Terra,MODIS,51,6.0NRT,283.2,12.4,D
30.668,-98.917,311,1,1,2020-01-06,1725,Terra,MODIS,71,6.0NRT,293.4,8.2,D
29.804,-93.863,317.5,1.7,1.3,2020-01-06,1725,Terra,MODIS,59,6.0NRT,289.6,31.1,D
30.137,-99.265,317.6,1,1,2020-01-06,1725,Terra,MODIS,77,6.0NRT,294.6,13.4,D
30.136,-99.254,310.5,1,1,2020-01-06,1725,Terra,MODIS,69,6.0NRT,294.7,7.7,D
28.998,-98.093,306.8,1,1,2020-01-06,1725,Terra,MODIS,48,6.0NRT,296.3,4.3,D
29.077,-98.659,338.6,1,1,2020-01-06,1725,Terra,MODIS,90,6.0NRT,295,39.1,D
29.075,-98.648,304.8,1,1,2020-01-06,1725,Terra,MODIS,35,6.0NRT,291.2,3.1,D
28.645,-97.299,314.1,1.1,1.1,2020-01-06,1725,Terra,MODIS,71,6.0NRT,296,11.8,D
28.285,-97.187,311.3,1.1,1.1,2020-01-06,1725,Terra,MODIS,66,6.0NRT,295.3,9.3,D
26.269,-97.872,324.4,1.1,1.1,2020-01-06,1725,Terra,MODIS,76,6.0NRT,297.7,21.8,D
26.373,-98.796,311.3,1,1,2020-01-06,1725,Terra,MODIS,63,6.0NRT,297,7.6,D
26.371,-98.786,317.6,1,1,2020-01-06,1725,Terra,MODIS,74,6.0NRT,296.4,12.9,D
31.073,-97.885,303,1,1,2020-01-06,1725,Terra,MODIS,54,6.0NRT,291,4.5,D
34.429,-94.904,346.7,1.2,1.1,2020-01-06,1725,Terra,MODIS,95,6.0NRT,289.3,74.6,D
34.427,-94.891,315,1.2,1.1,2020-01-06,1725,Terra,MODIS,75,6.0NRT,285.5,18.8,D
33.118,-93.228,302.5,1.6,1.2,2020-01-06,1725,Terra,MODIS,53,6.0NRT,281.1,12.5,D
32.955,-97.499,305.2,1,1,2020-01-06,1725,Terra,MODIS,0,6.0NRT,285.8,7.4,D
32.953,-97.488,302,1,1,2020-01-06,1725,Terra,MODIS,44,6.0NRT,287.4,5.5,D
32.332,-94.835,309.5,1.3,1.1,2020-01-06,1725,Terra,MODIS,69,6.0NRT,284.5,13.8,D
32.064,-94.719,309.8,1.3,1.1,2020-01-06,1725,Terra,MODIS,69,6.0NRT,289.6,14.4,D
32.317,-96.42,301.7,1.1,1,2020-01-06,1725,Terra,MODIS,49,6.0NRT,283.5,6.6,D
32.028,-96.409,318.5,1.1,1.1,2020-01-06,1725,Terra,MODIS,79,6.0NRT,292,17.9,D
32.026,-96.397,305.6,1.1,1.1,2020-01-06,1725,Terra,MODIS,62,6.0NRT,290.9,6.4,D
32.194,-97.783,300.8,1,1,2020-01-06,1725,Terra,MODIS,42,6.0NRT,289.5,4.5,D
32.466,-101.709,300.6,1.2,1.1,2020-01-06,1725,Terra,MODIS,36,6.0NRT,281.8,7.2,D
31.578,-97.742,304.5,1,1,2020-01-06,1725,Terra,MODIS,53,6.0NRT,293.2,4.7,D
31.282,-96.996,305.6,1.1,1,2020-01-06,1725,Terra,MODIS,62,6.0NRT,291.2,6.9,D
31.28,-96.985,316.6,1.1,1,2020-01-06,1725,Terra,MODIS,77,6.0NRT,290.9,16.1,D
31.839,-101.669,303.6,1.2,1.1,2020-01-06,1725,Terra,MODIS,42,6.0NRT,289.7,7.3,D
31.291,-98.398,303.1,1,1,2020-01-06,1725,Terra,MODIS,50,6.0NRT,292.9,3.9,D
30.925,-96.118,301.4,1.2,1.1,2020-01-06,1725,Terra,MODIS,47,6.0NRT,291.3,4.2,D
32.375,-110.027,301.4,4,1.9,2020-01-06,1725,Terra,MODIS,47,6.0NRT,284.8,40.1,D
32.372,-109.987,303.5,4,1.9,2020-01-06,1725,Terra,MODIS,56,6.0NRT,283.8,46.7,D
32.368,-109.995,306.8,4,1.9,2020-01-06,1725,Terra,MODIS,64,6.0NRT,283.8,58.4,D
31.306,-100.154,307.2,1,1,2020-01-06,1725,Terra,MODIS,65,6.0NRT,287.4,7.2,D
30.936,-97.893,310.7,1,1,2020-01-06,1725,Terra,MODIS,70,6.0NRT,291.2,9.6,D
31.363,-103.293,300.5,1.4,1.2,2020-01-06,1725,Terra,MODIS,38,6.0NRT,288.1,5.4,D
26.692,-80.398,312.4,1.5,1.2,2020-01-06,1855,Aqua,MODIS,61,6.0NRT,298.2,15.3,D
26.792,-81.327,323.2,1.3,1.1,2020-01-06,1855,Aqua,MODIS,80,6.0NRT,297.3,27.4,D
26.9,-81.702,342.2,1.3,1.1,2020-01-06,1855,Aqua,MODIS,92,6.0NRT,296.9,64.1,D
26.898,-81.715,308.3,1.3,1.1,2020-01-06,1855,Aqua,MODIS,61,6.0NRT,295.2,7.8,D
27.131,-81.228,305.6,1.4,1.2,2020-01-06,1855,Aqua,MODIS,46,6.0NRT,294.5,5.7,D
27.138,-81.221,306.3,1.4,1.2,2020-01-06,1855,Aqua,MODIS,54,6.0NRT,295,6,D
27.151,-82.08,307.9,1.2,1.1,2020-01-06,1855,Aqua,MODIS,60,6.0NRT,293.9,8.2,D
27.522,-82.034,308.8,1.3,1.1,2020-01-06,1855,Aqua,MODIS,65,6.0NRT,295.8,9.3,D
27.722,-81.371,305.4,1.4,1.2,2020-01-06,1855,Aqua,MODIS,57,6.0NRT,293.6,8.5,D
28.052,-82.112,303.9,1.3,1.1,2020-01-06,1855,Aqua,MODIS,50,6.0NRT,293.7,5,D
30.84,-94.589,321.8,2.5,1.5,2020-01-06,1900,Aqua,MODIS,81,6.0NRT,291.8,73.9,D
40.617,-121.298,312.4,1,1,2020-01-06,1900,Terra,MODIS,73,6.0NRT,275.2,16.2,D
39.059,-122.953,304,1,1,2020-01-06,1900,Terra,MODIS,58,6.0NRT,282.1,8.6,D
39.058,-122.941,302,1,1,2020-01-06,1900,Terra,MODIS,50,6.0NRT,281.1,7.5,D
38.398,-120.934,317.7,1,1,2020-01-06,1900,Terra,MODIS,78,6.0NRT,284.2,16.8,D
38.396,-120.922,309.1,1,1,2020-01-06,1900,Terra,MODIS,58,6.0NRT,284,10,D
38.389,-120.936,314.3,1,1,2020-01-06,1900,Terra,MODIS,68,6.0NRT,283.4,13.5,D
37.922,-119.981,389.5,1.1,1,2020-01-06,1900,Terra,MODIS,100,6.0NRT,291.1,214.7,D
37.92,-119.969,320.7,1.1,1,2020-01-06,1900,Terra,MODIS,80,6.0NRT,286.4,20.8,D
37.913,-119.983,388.6,1.1,1,2020-01-06,1900,Terra,MODIS,100,6.0NRT,290.1,209.2,D
37.911,-119.971,348.7,1.1,1,2020-01-06,1900,Terra,MODIS,95,6.0NRT,286.6,65.1,D
37.078,-119.38,321.3,1.1,1.1,2020-01-06,1900,Terra,MODIS,81,6.0NRT,281.3,25.4,D
37.068,-119.382,313.3,1.1,1.1,2020-01-06,1900,Terra,MODIS,73,6.0NRT,280.3,15.9,D
35.65,-120.429,315,1.1,1,2020-01-06,1900,Terra,MODIS,75,6.0NRT,285.6,16.4,D
35.648,-120.417,302.8,1.1,1,2020-01-06,1900,Terra,MODIS,54,6.0NRT,285.3,7,D
35.596,-120.333,316,1.1,1,2020-01-06,1900,Terra,MODIS,76,6.0NRT,286.9,16.8,D
35.594,-120.321,320.3,1.1,1,2020-01-06,1900,Terra,MODIS,80,6.0NRT,287.6,21.1,D
28.323,-82.301,304.5,1.2,1.1,2020-01-06,1900,Aqua,MODIS,58,6.0NRT,294,5.5,D
28.606,-81.716,308.5,1.3,1.1,2020-01-06,1900,Aqua,MODIS,67,6.0NRT,295.2,10.9,D
28.846,-82.521,303.8,1.2,1.1,2020-01-06,1900,Aqua,MODIS,57,6.0NRT,293.3,4.9,D
29.686,-82.644,308.8,1.2,1.1,2020-01-06,1900,Aqua,MODIS,68,6.0NRT,295.7,9.4,D
29.82,-82.882,312.2,1.2,1.1,2020-01-06,1900,Aqua,MODIS,72,6.0NRT,294.2,12.3,D
30.176,-83.783,308.7,1.1,1.1,2020-01-06,1900,Aqua,MODIS,67,6.0NRT,291.2,8.9,D
30.186,-83.784,303.3,1.1,1.1,2020-01-06,1900,Aqua,MODIS,31,6.0NRT,293.1,4.5,D
30.184,-83.796,305.3,1.1,1.1,2020-01-06,1900,Aqua,MODIS,49,6.0NRT,293.5,5.8,D
30.018,-85.196,310,1,1,2020-01-06,1900,Aqua,MODIS,69,6.0NRT,293.8,8.2,D
30.282,-85.221,307.9,1,1,2020-01-06,1900,Aqua,MODIS,66,6.0NRT,294.6,6.4,D
30.393,-84.869,303.9,1,1,2020-01-06,1900,Aqua,MODIS,57,6.0NRT,292.5,4.9,D
30.356,-85.144,322.3,1,1,2020-01-06,1900,Aqua,MODIS,82,6.0NRT,295.6,19,D
30.354,-85.154,304.1,1,1,2020-01-06,1900,Aqua,MODIS,58,6.0NRT,293.8,4.1,D
30.426,-86.031,321.6,1,1,2020-01-06,1900,Aqua,MODIS,81,6.0NRT,292.4,19.2,D
30.762,-84.308,305.4,1.1,1,2020-01-06,1900,Aqua,MODIS,61,6.0NRT,292.4,6.3,D
30.71,-85.179,304.4,1,1,2020-01-06,1900,Aqua,MODIS,59,6.0NRT,292.5,4.4,D
30.345,-87.747,303.4,1.1,1,2020-01-06,1900,Aqua,MODIS,56,6.0NRT,292.6,3.9,D
31.136,-82.305,302.3,1.3,1.1,2020-01-06,1900,Aqua,MODIS,52,6.0NRT,291.1,6.9,D
29.788,-91.721,305.2,1.7,1.3,2020-01-06,1900,Aqua,MODIS,57,6.0NRT,292,12.4,D
29.784,-91.725,304.9,1.7,1.3,2020-01-06,1900,Aqua,MODIS,60,6.0NRT,292.1,11,D
30.423,-88.299,303.7,1.1,1,2020-01-06,1900,Aqua,MODIS,55,6.0NRT,291,5.6,D
30.432,-88.301,303.4,1.1,1,2020-01-06,1900,Aqua,MODIS,56,6.0NRT,290.9,5.2,D
30.951,-85.094,315.3,1,1,2020-01-06,1900,Aqua,MODIS,76,6.0NRT,294.2,12.4,D
31.276,-82.862,304.7,1.3,1.1,2020-01-06,1900,Aqua,MODIS,60,6.0NRT,292.4,7.3,D
30.716,-87.616,305.1,1,1,2020-01-06,1900,Aqua,MODIS,61,6.0NRT,292.1,5.8,D
31.389,-83.373,303.2,1.2,1.1,2020-01-06,1900,Aqua,MODIS,52,6.0NRT,292.2,5.3,D
31.437,-83.305,308.8,1.2,1.1,2020-01-06,1900,Aqua,MODIS,55,6.0NRT,292.4,8.8,D
30.979,-86.735,349.6,1,1,2020-01-06,1900,Aqua,MODIS,96,6.0NRT,295.1,61.5,D
30.977,-86.745,347.4,1,1,2020-01-06,1900,Aqua,MODIS,95,6.0NRT,296.8,57,D
31.447,-83.307,318.9,1.2,1.1,2020-01-06,1900,Aqua,MODIS,79,6.0NRT,293,19.9,D
30.988,-86.737,335.4,1,1,2020-01-06,1900,Aqua,MODIS,89,6.0NRT,292.6,35.9,D
30.986,-86.747,329.3,1,1,2020-01-06,1900,Aqua,MODIS,86,6.0NRT,293.3,27.6,D
29.608,-94.513,314.5,2.7,1.6,2020-01-06,1900,Aqua,MODIS,73,6.0NRT,291.6,46.7,D
31.271,-84.824,303.6,1,1,2020-01-06,1900,Aqua,MODIS,56,6.0NRT,292.5,5,D
29.598,-94.515,313.9,2.7,1.6,2020-01-06,1900,Aqua,MODIS,69,6.0NRT,291.7,44.3,D
31.35,-84.579,303.6,1.1,1,2020-01-06,1900,Aqua,MODIS,56,6.0NRT,292.8,4.5,D
31.621,-82.779,304.3,1.3,1.1,2020-01-06,1900,Aqua,MODIS,59,6.0NRT,291.4,7.8,D
31.727,-82.006,303.6,1.4,1.2,2020-01-06,1900,Aqua,MODIS,56,6.0NRT,291.4,8,D
30.94,-88.018,308,1.1,1,2020-01-06,1900,Aqua,MODIS,63,6.0NRT,293.4,7.7,D
31.202,-86.969,330.7,1,1,2020-01-06,1900,Aqua,MODIS,55,6.0NRT,292.4,25.4,D
31.657,-84.411,304.5,1.1,1,2020-01-06,1900,Aqua,MODIS,59,6.0NRT,292,5.9,D
31.466,-85.841,305.6,1,1,2020-01-06,1900,Aqua,MODIS,62,6.0NRT,291.1,6,D
31.148,-87.996,302,1.1,1,2020-01-06,1900,Aqua,MODIS,42,6.0NRT,291.2,4.2,D
32.02,-81.598,303.1,1.5,1.2,2020-01-06,1900,Aqua,MODIS,35,6.0NRT,290.6,8.5,D
32.031,-81.599,305.7,1.5,1.2,2020-01-06,1900,Aqua,MODIS,54,6.0NRT,290,11.3,D
32.03,-81.615,302.9,1.5,1.2,2020-01-06,1900,Aqua,MODIS,31,6.0NRT,290.5,7.9,D
32.062,-81.62,329.5,1.5,1.2,2020-01-06,1900,Aqua,MODIS,86,6.0NRT,291.8,50.2,D
32.073,-81.621,308.1,1.5,1.2,2020-01-06,1900,Aqua,MODIS,67,6.0NRT,289.5,14.6,D
32.072,-81.637,310.6,1.5,1.2,2020-01-06,1900,Aqua,MODIS,70,6.0NRT,290.6,17.7,D
32.083,-82.279,302.7,1.4,1.2,2020-01-06,1900,Aqua,MODIS,53,6.0NRT,291.5,7,D
31.971,-83.595,301.8,1.2,1.1,2020-01-06,1900,Aqua,MODIS,49,6.0NRT,290.8,5,D
31.972,-83.601,301,1.2,1.1,2020-01-06,1900,Aqua,MODIS,44,6.0NRT,290.9,4.6,D
31.895,-84.621,304.3,1.1,1,2020-01-06,1900,Aqua,MODIS,59,6.0NRT,291.2,5.8,D
31.893,-84.633,302.7,1.1,1,2020-01-06,1900,Aqua,MODIS,53,6.0NRT,291.8,4.8,D
31.985,-84.93,305.2,1.1,1,2020-01-06,1900,Aqua,MODIS,61,6.0NRT,292.3,6.3,D
32.307,-82.536,308,1.3,1.1,2020-01-06,1900,Aqua,MODIS,66,6.0NRT,290.5,12,D
32.275,-82.912,302.7,1.3,1.1,2020-01-06,1900,Aqua,MODIS,53,6.0NRT,291.6,6.7,D
31.997,-85.317,311.4,1,1,2020-01-06,1900,Aqua,MODIS,71,6.0NRT,291.8,10.2,D
32.159,-84.211,303.6,1.1,1.1,2020-01-06,1900,Aqua,MODIS,56,6.0NRT,291.1,6,D
32.073,-84.951,309,1.1,1,2020-01-06,1900,Aqua,MODIS,68,6.0NRT,291.8,8.7,D
32.082,-84.948,313.2,1.1,1,2020-01-06,1900,Aqua,MODIS,73,6.0NRT,291.6,12.6,D
31.76,-88.035,304.1,1,1,2020-01-06,1900,Aqua,MODIS,58,6.0NRT,289.7,5.5,D
32.676,-81.539,304.3,1.6,1.2,2020-01-06,1900,Aqua,MODIS,59,6.0NRT,290.2,11,D
32.636,-82.235,320.4,1.4,1.2,2020-01-06,1900,Aqua,MODIS,80,6.0NRT,290.5,30.1,D
32.646,-82.585,307.2,1.4,1.2,2020-01-06,1900,Aqua,MODIS,65,6.0NRT,291.1,11.8,D
30.834,-94.615,316.7,2.5,1.5,2020-01-06,1900,Aqua,MODIS,77,6.0NRT,291.6,56.4,D
32.836,-82.263,301.1,1.4,1.2,2020-01-06,1900,Aqua,MODIS,45,6.0NRT,289.9,6.8,D
